combo,disc,id,n,dens,diameter,ev1,ev2,spec_gap,mgap,modularity,core,assort,ccoef,glob_eff
degree-closeness,0,animal_12-162,35,0.826890756302521,2,28.791609312056227,4.197143088047946,0.14577660604370699,0.06097560975609756,0.043990432282371504,0.6290635976128942,-0.0910294910212277,0.8616811509530417,0.9336388758098197
degree-eigenvector,5,animal_12-162,35,0.826890756302521,2,28.791609312056227,4.197143088047946,0.14577660604370699,0.06097560975609756,0.043990432282371504,0.6290635976128942,-0.0910294910212277,0.8616811509530417,0.9336388758098197
betweenness-closeness,64,animal_12-162,35,0.826890756302521,2,28.791609312056227,4.197143088047946,0.14577660604370699,0.06097560975609756,0.043990432282371504,0.6290635976128942,-0.0910294910212277,0.8616811509530417,0.9336388758098197
betweenness-eigenvector,123,animal_12-162,35,0.826890756302521,2,28.791609312056227,4.197143088047946,0.14577660604370699,0.06097560975609756,0.043990432282371504,0.6290635976128942,-0.0910294910212277,0.8616811509530417,0.9336388758098197
closeness-eigenvector,5,animal_12-162,35,0.826890756302521,2,28.791609312056227,4.197143088047946,0.14577660604370699,0.06097560975609756,0.043990432282371504,0.6290635976128942,-0.0910294910212277,0.8616811509530417,0.9336388758098197
degree-betweenness,92,animal_12-163,35,0.8151260504201681,2,28.694271642983313,4.793031753910921,0.16703793055095628,0.06391752577319587,0.04845360824742273,0.5707967903355924,-0.048989887868624855,0.8714934146885929,0.9390563778290233
degree-closeness,0,animal_12-163,35,0.8151260504201681,2,28.694271642983313,4.793031753910921,0.16703793055095628,0.06391752577319587,0.04845360824742273,0.5707967903355924,-0.048989887868624855,0.8714934146885929,0.9390563778290233
degree-eigenvector,8,animal_12-163,35,0.8151260504201681,2,28.694271642983313,4.793031753910921,0.16703793055095628,0.06391752577319587,0.04845360824742273,0.5707967903355924,-0.048989887868624855,0.8714934146885929,0.9390563778290233
betweenness-closeness,92,animal_12-163,35,0.8151260504201681,2,28.694271642983313,4.793031753910921,0.16703793055095628,0.06391752577319587,0.04845360824742273,0.5707967903355924,-0.048989887868624855,0.8714934146885929,0.9390563778290233
betweenness-eigenvector,150,animal_12-163,35,0.8151260504201681,2,28.694271642983313,4.793031753910921,0.16703793055095628,0.06391752577319587,0.04845360824742273,0.5707967903355924,-0.048989887868624855,0.8714934146885929,0.9390563778290233
closeness-eigenvector,8,animal_12-163,35,0.8151260504201681,2,28.694271642983313,4.793031753910921,0.16703793055095628,0.06391752577319587,0.04845360824742273,0.5707967903355924,-0.048989887868624855,0.8714934146885929,0.9390563778290233
degree-betweenness,106,animal_12-164,35,0.8403361344537815,3,29.62389388122895,3.982429287622672,0.13443301220256265,0.036,0.0341999999999999,0.6375063344111385,-0.05551996665297863,0.901340594888982,0.9537708535612897
degree-closeness,0,animal_12-164,35,0.8403361344537815,3,29.62389388122895,3.982429287622672,0.13443301220256265,0.036,0.0341999999999999,0.6375063344111385,-0.05551996665297863,0.901340594888982,0.9537708535612897
degree-eigenvector,0,animal_12-164,35,0.8403361344537815,3,29.62389388122895,3.982429287622672,0.13443301220256265,0.036,0.0341999999999999,0.6375063344111385,-0.05551996665297863,0.901340594888982,0.9537708535612897
betweenness-closeness,107,animal_12-164,35,0.8403361344537815,3,29.62389388122895,3.982429287622672,0.13443301220256265,0.036,0.0341999999999999,0.6375063344111385,-0.05551996665297863,0.901340594888982,0.9537708535612897
betweenness-eigenvector,181,animal_12-164,35,0.8403361344537815,3,29.62389388122895,3.982429287622672,0.13443301220256265,0.036,0.0341999999999999,0.6375063344111385,-0.05551996665297863,0.901340594888982,0.9537708535612897
closeness-eigenvector,1,animal_12-164,35,0.8403361344537815,3,29.62389388122895,3.982429287622672,0.13443301220256265,0.036,0.0341999999999999,0.6375063344111385,-0.05551996665297863,0.901340594888982,0.9537708535612897
degree-betweenness,1015,animal_12-165,152,0.7888637155803415,2,121.25772480022793,25.27092614345432,0.20840673190172557,0.12305313155859936,0.07491569736444956,0.4121665169824085,-0.013232701815244469,0.8235282232326785,0.9134044574416581
degree-closeness,0,animal_12-165,152,0.7888637155803415,2,121.25772480022793,25.27092614345432,0.20840673190172557,0.12305313155859936,0.07491569736444956,0.4121665169824085,-0.013232701815244469,0.8235282232326785,0.9134044574416581
degree-eigenvector,98,animal_12-165,152,0.7888637155803415,2,121.25772480022793,25.27092614345432,0.20840673190172557,0.12305313155859936,0.07491569736444956,0.4121665169824085,-0.013232701815244469,0.8235282232326785,0.9134044574416581
betweenness-closeness,1015,animal_12-165,152,0.7888637155803415,2,121.25772480022793,25.27092614345432,0.20840673190172557,0.12305313155859936,0.07491569736444956,0.4121665169824085,-0.013232701815244469,0.8235282232326785,0.9134044574416581
betweenness-eigenvector,1317,animal_12-165,152,0.7888637155803415,2,121.25772480022793,25.27092614345432,0.20840673190172557,0.12305313155859936,0.07491569736444956,0.4121665169824085,-0.013232701815244469,0.8235282232326785,0.9134044574416581
closeness-eigenvector,98,animal_12-165,152,0.7888637155803415,2,121.25772480022793,25.27092614345432,0.20840673190172557,0.12305313155859936,0.07491569736444956,0.4121665169824085,-0.013232701815244469,0.8235282232326785,0.9134044574416581
degree-betweenness,1678,animal_12-166,152,0.796531892645521,2,122.73317595920551,24.04579293538881,0.19591925938086405,0.11278853517120666,0.07116900798381906,0.42079250621101616,-0.004806106384046633,0.834365294472882,0.9190551553888409
degree-closeness,0,animal_12-166,152,0.796531892645521,2,122.73317595920551,24.04579293538881,0.19591925938086405,0.11278853517120666,0.07116900798381906,0.42079250621101616,-0.004806106384046633,0.834365294472882,0.9190551553888409
degree-eigenvector,102,animal_12-166,152,0.796531892645521,2,122.73317595920551,24.04579293538881,0.19591925938086405,0.11278853517120666,0.07116900798381906,0.42079250621101616,-0.004806106384046633,0.834365294472882,0.9190551553888409
betweenness-closeness,1678,animal_12-166,152,0.796531892645521,2,122.73317595920551,24.04579293538881,0.19591925938086405,0.11278853517120666,0.07116900798381906,0.42079250621101616,-0.004806106384046633,0.834365294472882,0.9190551553888409
betweenness-eigenvector,1951,animal_12-166,152,0.796531892645521,2,122.73317595920551,24.04579293538881,0.19591925938086405,0.11278853517120666,0.07116900798381906,0.42079250621101616,-0.004806106384046633,0.834365294472882,0.9190551553888409
closeness-eigenvector,102,animal_12-166,152,0.796531892645521,2,122.73317595920551,24.04579293538881,0.19591925938086405,0.11278853517120666,0.07116900798381906,0.42079250621101616,-0.004806106384046633,0.834365294472882,0.9190551553888409
degree-betweenness,1588,animal_12-167,152,0.7523527361449983,2,116.79232547670941,26.601023522954748,0.22776345461380074,0.13273106323835998,0.08464860924179435,0.4439735286012586,-0.001384756970807412,0.8040627935381836,0.9052864905601852
degree-closeness,0,animal_12-167,152,0.7523527361449983,2,116.79232547670941,26.601023522954748,0.22776345461380074,0.13273106323835998,0.08464860924179435,0.4439735286012586,-0.001384756970807412,0.8040627935381836,0.9052864905601852
degree-eigenvector,167,animal_12-167,152,0.7523527361449983,2,116.79232547670941,26.601023522954748,0.22776345461380074,0.13273106323835998,0.08464860924179435,0.4439735286012586,-0.001384756970807412,0.8040627935381836,0.9052864905601852
betweenness-closeness,1588,animal_12-167,152,0.7523527361449983,2,116.79232547670941,26.601023522954748,0.22776345461380074,0.13273106323835998,0.08464860924179435,0.4439735286012586,-0.001384756970807412,0.8040627935381836,0.9052864905601852
betweenness-eigenvector,1937,animal_12-167,152,0.7523527361449983,2,116.79232547670941,26.601023522954748,0.22776345461380074,0.13273106323835998,0.08464860924179435,0.4439735286012586,-0.001384756970807412,0.8040627935381836,0.9052864905601852
closeness-eigenvector,167,animal_12-167,152,0.7523527361449983,2,116.79232547670941,26.601023522954748,0.22776345461380074,0.13273106323835998,0.08464860924179435,0.4439735286012586,-0.001384756970807412,0.8040627935381836,0.9052864905601852
degree-betweenness,914,animal_12-168,152,0.7464273265946323,2,115.28081787836179,28.6489789215572,0.24851470911479903,0.14580901237450386,0.09060585537935406,0.4221033257760591,-0.019507000137691365,0.7913693530844529,0.8984374366469917
degree-closeness,0,animal_12-168,152,0.7464273265946323,2,115.28081787836179,28.6489789215572,0.24851470911479903,0.14580901237450386,0.09060585537935406,0.4221033257760591,-0.019507000137691365,0.7913693530844529,0.8984374366469917
degree-eigenvector,174,animal_12-168,152,0.7464273265946323,2,115.28081787836179,28.6489789215572,0.24851470911479903,0.14580901237450386,0.09060585537935406,0.4221033257760591,-0.019507000137691365,0.7913693530844529,0.8984374366469917
betweenness-closeness,914,animal_12-168,152,0.7464273265946323,2,115.28081787836179,28.6489789215572,0.24851470911479903,0.14580901237450386,0.09060585537935406,0.4221033257760591,-0.019507000137691365,0.7913693530844529,0.8984374366469917
betweenness-eigenvector,1263,animal_12-168,152,0.7464273265946323,2,115.28081787836179,28.6489789215572,0.24851470911479903,0.14580901237450386,0.09060585537935406,0.4221033257760591,-0.019507000137691365,0.7913693530844529,0.8984374366469917
closeness-eigenvector,174,animal_12-168,152,0.7464273265946323,2,115.28081787836179,28.6489789215572,0.24851470911479903,0.14580901237450386,0.09060585537935406,0.4221033257760591,-0.019507000137691365,0.7913693530844529,0.8984374366469917
degree-betweenness,983,animal_12-169,152,0.7328337399790869,2,113.76461607234697,27.457276795242883,0.2413516411621503,0.14375743162901308,0.09072574408191367,0.4486081769510355,-0.0336798626829694,0.7846034681715433,0.896507896330289
degree-closeness,0,animal_12-169,152,0.7328337399790869,2,113.76461607234697,27.457276795242883,0.2413516411621503,0.14375743162901308,0.09072574408191367,0.4486081769510355,-0.0336798626829694,0.7846034681715433,0.896507896330289
degree-eigenvector,164,animal_12-169,152,0.7328337399790869,2,113.76461607234697,27.457276795242883,0.2413516411621503,0.14375743162901308,0.09072574408191367,0.4486081769510355,-0.0336798626829694,0.7846034681715433,0.896507896330289
betweenness-closeness,983,animal_12-169,152,0.7328337399790869,2,113.76461607234697,27.457276795242883,0.2413516411621503,0.14375743162901308,0.09072574408191367,0.4486081769510355,-0.0336798626829694,0.7846034681715433,0.896507896330289
betweenness-eigenvector,1302,animal_12-169,152,0.7328337399790869,2,113.76461607234697,27.457276795242883,0.2413516411621503,0.14375743162901308,0.09072574408191367,0.4486081769510355,-0.0336798626829694,0.7846034681715433,0.896507896330289
closeness-eigenvector,164,animal_12-169,152,0.7328337399790869,2,113.76461607234697,27.457276795242883,0.2413516411621503,0.14375743162901308,0.09072574408191367,0.4486081769510355,-0.0336798626829694,0.7846034681715433,0.896507896330289
degree-betweenness,1645,animal_12-170,152,0.7301324503311258,2,114.19305869268437,27.838261946937244,0.24378243533922142,0.13498030791263874,0.09157310242057559,0.4826013632003387,0.00590505499548185,0.7940081069022583,0.9010619929995721
degree-closeness,0,animal_12-170,152,0.7301324503311258,2,114.19305869268437,27.838261946937244,0.24378243533922142,0.13498030791263874,0.09157310242057559,0.4826013632003387,0.00590505499548185,0.7940081069022583,0.9010619929995721
degree-eigenvector,201,animal_12-170,152,0.7301324503311258,2,114.19305869268437,27.838261946937244,0.24378243533922142,0.13498030791263874,0.09157310242057559,0.4826013632003387,0.00590505499548185,0.7940081069022583,0.9010619929995721
betweenness-closeness,1645,animal_12-170,152,0.7301324503311258,2,114.19305869268437,27.838261946937244,0.24378243533922142,0.13498030791263874,0.09157310242057559,0.4826013632003387,0.00590505499548185,0.7940081069022583,0.9010619929995721
betweenness-eigenvector,2004,animal_12-170,152,0.7301324503311258,2,114.19305869268437,27.838261946937244,0.24378243533922142,0.13498030791263874,0.09157310242057559,0.4826013632003387,0.00590505499548185,0.7940081069022583,0.9010619929995721
closeness-eigenvector,201,animal_12-170,152,0.7301324503311258,2,114.19305869268437,27.838261946937244,0.24378243533922142,0.13498030791263874,0.09157310242057559,0.4826013632003387,0.00590505499548185,0.7940081069022583,0.9010619929995721
degree-betweenness,1170,animal_12-171,152,0.7052108748692925,2,110.22440717755936,29.50962833813426,0.2677231757808187,0.1551958482639318,0.10066518059572793,0.463639731806151,0.014614371553002315,0.770070600700234,0.8891105531316034
degree-closeness,0,animal_12-171,152,0.7052108748692925,2,110.22440717755936,29.50962833813426,0.2677231757808187,0.1551958482639318,0.10066518059572793,0.463639731806151,0.014614371553002315,0.770070600700234,0.8891105531316034
degree-eigenvector,179,animal_12-171,152,0.7052108748692925,2,110.22440717755936,29.50962833813426,0.2677231757808187,0.1551958482639318,0.10066518059572793,0.463639731806151,0.014614371553002315,0.770070600700234,0.8891105531316034
betweenness-closeness,1170,animal_12-171,152,0.7052108748692925,2,110.22440717755936,29.50962833813426,0.2677231757808187,0.1551958482639318,0.10066518059572793,0.463639731806151,0.014614371553002315,0.770070600700234,0.8891105531316034
betweenness-eigenvector,1505,animal_12-171,152,0.7052108748692925,2,110.22440717755936,29.50962833813426,0.2677231757808187,0.1551958482639318,0.10066518059572793,0.463639731806151,0.014614371553002315,0.770070600700234,0.8891105531316034
closeness-eigenvector,179,animal_12-171,152,0.7052108748692925,2,110.22440717755936,29.50962833813426,0.2677231757808187,0.1551958482639318,0.10066518059572793,0.463639731806151,0.014614371553002315,0.770070600700234,0.8891105531316034
degree-betweenness,996,animal_12-172,152,0.6998954339491112,2,109.3957422347201,31.353676457331787,0.28660783150096614,0.15724601593625498,0.10931453934014934,0.4564020653395404,0.009055230572738923,0.7678092258966812,0.8884777214977613
degree-closeness,0,animal_12-172,152,0.6998954339491112,2,109.3957422347201,31.353676457331787,0.28660783150096614,0.15724601593625498,0.10931453934014934,0.4564020653395404,0.009055230572738923,0.7678092258966812,0.8884777214977613
degree-eigenvector,211,animal_12-172,152,0.6998954339491112,2,109.3957422347201,31.353676457331787,0.28660783150096614,0.15724601593625498,0.10931453934014934,0.4564020653395404,0.009055230572738923,0.7678092258966812,0.8884777214977613
betweenness-closeness,996,animal_12-172,152,0.6998954339491112,2,109.3957422347201,31.353676457331787,0.28660783150096614,0.15724601593625498,0.10931453934014934,0.4564020653395404,0.009055230572738923,0.7678092258966812,0.8884777214977613
betweenness-eigenvector,1348,animal_12-172,152,0.6998954339491112,2,109.3957422347201,31.353676457331787,0.28660783150096614,0.15724601593625498,0.10931453934014934,0.4564020653395404,0.009055230572738923,0.7678092258966812,0.8884777214977613
closeness-eigenvector,211,animal_12-172,152,0.6998954339491112,2,109.3957422347201,31.353676457331787,0.28660783150096614,0.15724601593625498,0.10931453934014934,0.4564020653395404,0.009055230572738923,0.7678092258966812,0.8884777214977613
degree-betweenness,1221,animal_12-173,152,0.682729173928198,2,107.26279047759766,31.511380705509936,0.293777372052345,0.16439055520102105,0.11620260567243429,0.4699405861706462,0.018971140782549537,0.7586413756954696,0.8843180780940199
